publishedAt,title,viewCount,likeCount,dislikeCount,thumbnail,id,likesProportion
2017-12-17T21:46:58Z,UNBOXING DE REGALOS ILEGALES,28508109,1565165,20030,https://i1.ytimg.com/vi/Xyc0OLgRA88/hqdefault.jpg,Xyc0OLgRA88,0.9873643305713177
2017-12-11T21:37:33Z,HUEVO PODRIDO CHALLENGE (Judias Asquerosas),9117382,872802,8916,https://i1.ytimg.com/vi/ZFGf41vMuuo/hqdefault.jpg,ZFGf41vMuuo,0.9898879233496424
2017-12-07T23:29:37Z,🔴 LA BESTIA HA SIDO DESPERTADA | Fortnite (Epic Directo),6737280,286202,6467,https://i1.ytimg.com/vi/2MAc76ZRd4c/hqdefault.jpg,2MAc76ZRd4c,0.9779033652351291
2017-12-04T21:38:01Z,MALOS AMIGOS | Human Fall Flat (Momentos Divertidos),10177899,641144,8028,https://i1.ytimg.com/vi/ZbnDWD8x0bw/hqdefault.jpg,ZbnDWD8x0bw,0.987633477722391
2017-11-29T21:36:38Z,ME HACEIS PASAR POR LO PEOR,17813277,1540783,12331,https://i1.ytimg.com/vi/cpMn7fTfDuA/hqdefault.jpg,cpMn7fTfDuA,0.9920604669071298
2017-11-26T04:27:32Z,🔴 BARCOS Y FRUTAS EN GTA V CON SUSCRIPTORES (DIRECTO),6483662,286961,5709,https://i1.ytimg.com/vi/o3x2Gaz9JV0/hqdefault.jpg,o3x2Gaz9JV0,0.9804933884579903
2017-11-21T21:16:04Z,NO MEZCLEIS NITROGENO LIQUIDO CON COCACOLA,24499888,1557951,19309,https://i1.ytimg.com/vi/qYvwjiKKJwg/hqdefault.jpg,qYvwjiKKJwg,0.9877578839252882
2017-11-14T21:38:59Z,EMILY HA VUELTO... | Emily Wants To Play 2,7541078,457172,4872,https://i1.ytimg.com/vi/_CmqBsM-lOk/hqdefault.jpg,_CmqBsM-lOk,0.9894555496879085
2017-11-09T21:31:55Z,EXPERIMENTOS CIENTIFICOS con Rubius,22281172,1261448,18888,https://i1.ytimg.com/vi/VoQ_dDDLCdU/hqdefault.jpg,VoQ_dDDLCdU,0.985247622499094
2017-11-04T21:25:28Z,EL JUEGO MAS FRUSTRANTE DE MI #!%@& VIDA | Getting Over It,8699564,841295,8980,https://i1.ytimg.com/vi/ITaRNp6ZNxg/hqdefault.jpg,ITaRNp6ZNxg,0.989438711005263
2017-11-01T00:12:04Z,EPIC DIRECTO HALLOWEEN 2017 Con Rubius 🎃,5305131,314670,5048,https://i1.ytimg.com/vi/p8iFzJ3U-S8/hqdefault.jpg,p8iFzJ3U-S8,0.9842110860195548
2017-10-27T20:50:50Z,SUPER MARIO: LA ODISEA DEL MEME,15995652,777230,9916,https://i1.ytimg.com/vi/e_HVz6iy2pc/hqdefault.jpg,e_HVz6iy2pc,0.98740259113303
2017-10-23T23:25:22Z,GRANJERO DE SLIMES ADORABLES | Slime Rancher (DIRECTO),9873504,364591,10143,https://i1.ytimg.com/vi/xXMy0aMohoY/hqdefault.jpg,xXMy0aMohoY,0.9729328003330362
2017-10-22T22:19:53Z,🔴 NOCHE DE CUPHEAD Y PREGUNTAS | Epic Directo,7532560,360374,6018,https://i1.ytimg.com/vi/RJrCQcf965U/hqdefault.jpg,RJrCQcf965U,0.9835749688857836
2017-10-19T18:19:35Z,Por fin puedo compartir esto... (Anime de Virtual Hero),8897030,1017025,16425,https://i1.ytimg.com/vi/EyUWe0rZ66o/hqdefault.jpg,EyUWe0rZ66o,0.9841066331220668
2017-10-14T20:36:21Z,QUIEN ES MAS PROPENSO A...,22594686,1163323,13062,https://i1.ytimg.com/vi/wySqwm3MmXI/hqdefault.jpg,wySqwm3MmXI,0.988896492219809
2017-10-07T20:25:59Z,ESTOS VIAJES ACABARAN CONMIGO | Epic Vlog,14534312,829382,8362,https://i1.ytimg.com/vi/YmX4Ni3jnn4/hqdefault.jpg,YmX4Ni3jnn4,0.9900184304513073
2017-10-03T20:11:57Z,ES TAN DIFICIL COMO DICEN? | Cuphead,19549272,929132,17497,https://i1.ytimg.com/vi/e_dpjRd-2ww/hqdefault.jpg,e_dpjRd-2ww,0.9815165180868112
2017-09-28T20:08:53Z,LA FIESTA PRIVADA DE YOUTUBE,12978197,976177,10147,https://i1.ytimg.com/vi/VsF6ZX-Cim8/hqdefault.jpg,VsF6ZX-Cim8,0.9897123054898795
2017-09-23T20:33:59Z,GRAJEA ASQUEROSA CADA VEZ QUE PIERDO,15101468,1026750,15116,https://i1.ytimg.com/vi/3nO3E0m4aNE/hqdefault.jpg,3nO3E0m4aNE,0.9854914163625649
2017-09-18T20:52:04Z,UN BORRACHO EN EL ESPACIO | Vlog en Realidad Virtual,11797883,673314,9170,https://i1.ytimg.com/vi/I07haCQgCHQ/hqdefault.jpg,I07haCQgCHQ,0.9865637875759725
2017-09-12T21:27:15Z,LO QUE PASÓ EN JAPÓN SE QUEDA EN JAPÓN,20365924,1019365,10432,https://i1.ytimg.com/vi/ANCj2f2IvA4/hqdefault.jpg,ANCj2f2IvA4,0.9898698481351179
2017-09-05T20:44:45Z,El dia mas feliz de mi vida,21290039,1317238,16081,https://i1.ytimg.com/vi/O27SVdIZ0ZU/hqdefault.jpg,O27SVdIZ0ZU,0.9879391203455438
